titles,category
autotrophy to heterotrophy  shift in bacterial functions during the melt season in antarctic cryoconite holes,생물학
rapb regulates cell adhesion and migration in dictyostelium  similar to rapa,생물학
fgvac  is an essential gene required for golgi to vacuole transport and fungal development in fusarium graminearum,생물학
fleagrass  adenosma buchneroides bonati  acts as a fungicide against candida albicans by damaging its cell wall,생물학
enhancing seed germination of cremastra appendiculata  screening and identification of four new symbiotic fungi in the psathyrellaceae family,생물학
four mutations identified in chinese families with autosomal dominant congenital cataracts by next generation sequencing,생물학
high resolution melting  hrm  analysis of dna methylation using semiconductor chip based digital pcr,생물학
genomic analysis uncovers that cold inducible rna binding protein is associated with estrogen receptor in breast cancer,생물학
molecular insights into tp   mutation  p  arg   trp  and its connection to choroid plexus carcinomas and li fraumeni syndrome,생물학
a novel role of the cotton calcium sensor cbl  was involved in verticillium wilt resistance in cotton,생물학
transcriptome analysis of east asian common octopus  octopus sinensis  paralarvae,생물학
enhanced poly   glutamic acid production by a newly isolated bacillus halotolerans f  ,생물학
isolation and identification of three newly reported ascomycete fungal species isolated from soil in korea,생물학
peltaster fructicola  undescribed sooty blotch and flyspeck species on apple fruit in korea,생물학
first report of anthracnose caused by colletotrichum nymphaeae on strawberry fruits in korea,생물학
in silico identification and expression analysis of superoxide dismutases in tenebrio molitor,생물학
particulate matter induced gene expression patterns in human derived cells based on    public gene expression datasets,생물학
microrna     regulates mmps expression by modulating timp  expression in colon cancer cells and inflammatory colitis,생물학
programmed cell death related gene signature associated with prognosis and immune infiltration and the roles of hmox  in the proliferation and apoptosis were investigated in uveal melanoma,생물학
immune micro environment analysis and drug screening for ovarian endometriosis,생물학
a study on construction of a prognosis model for liver cancer based on analgesic targets and screening therapeutic drugs,생물학
oleamide pdms copolymer for coating urinary catheters with anti adhesive and anti biofilm properties,생물학
fucoidan ameliorates amyloid      oligomer induced neuronal apoptosis by activating the pi k akt signaling pathway and mapk cascades in human neuroblastoma sh sy y cells,생물학
silibinin alleviates dna damage  mitochondrial dysfunction  and apoptosis caused by oxidative stress in human retinal pigment epithelial cells,생물학
phenotypic and functional alterations of bone marrow mscs exposed to multiple myeloma cells,생물학
dexmedetomidine promotes autophagy and apoptosis of colon cancer cells by activating endoplasmic reticulum  er  stress mediated perk eif   atf  signaling pathway,생물학
comprehensive overview of candida auris   an emerging multidrug resistant fungal pathogen,생물학
mbnl  acts as a target of mir    e to facilitate cell proliferation  invasion and angiogenesis of gastric adenocarcinoma via akt vegfa pathway,생물학
advancements in antiviral drug development  comprehensive insights into design strategies and mechanisms targeting key viral proteins,생물학
protective effects of the postbiotic levilactobacillus brevis bk  against h   o    induced oxidative damage in skin cells,생물학
bactericidal antibody responses to meningococcal recombinant outer membrane proteins,생물학
deficiency in opu systems imparts salt sensitivity to weizmannia coagulans,생물학
effects of short term tillage on rhizosphere soil nitrogen mineralization and microbial community composition in double cropping rice field,생물학
comparing gut microbial composition and functional adaptations between spf and non spf pigs,생물학
anti inflammatory effects of paraprobiotic lactiplantibacillus plantarum ku      in lps induced raw       cells,생물학
anti inflammatory effect of korean soybean sauce  ganjang  on mice with induced colitis,생물학
new record of a limacodid moth  hampsonella takemurai  lepidoptera  limacodidae  from korea,생물학
adenoviral vector system  a comprehensive overview of constructions  therapeutic applications and host responses,생물학
repeated exposure of vancomycin to vancomycin susceptible staphylococcus aureus  vssa  parent emerged visa and vrsa strains with enhanced virulence potentials,생물학
medium chain length polyhydroxyalkanoate production by engineered pseudomonas gessardii using acetate formate as carbon sources,생물학
in silico identification and expression analysis of superoxide dismutases in tenebrio molitor,생물학
particulate matter induced gene expression patterns in human derived cells based on    public gene expression datasets,생물학
microrna     regulates mmps expression by modulating timp  expression in colon cancer cells and inflammatory colitis,생물학
programmed cell death related gene signature associated with prognosis and immune infiltration and the roles of hmox  in the proliferation and apoptosis were investigated in uveal melanoma,생물학
immune micro environment analysis and drug screening for ovarian endometriosis,생물학
a study on construction of a prognosis model for liver cancer based on analgesic targets and screening therapeutic drugs,생물학
transcriptome sequencing of the endangered land snail karaftohelix adamsi from the island ulleung  de novo assembly  annotation  valuation of fitness genes and ssr markers,생물학
